Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOM,Max Trains In Operation,Average Speed (mi/hr),Average Passenger Trip Length (mi),Passengers per Hour,Scheduled Vehicle Revenue Miles,Vehicle Miles,Vehicle Revenue Miles,Deadhead Miles,Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Train Miles,Train Revenue Miles,Train Hours,Train Revenue Hours,Unlinked Passenger Trips,Passenger Miles,Directional Route Miles,,,,,,,,,,,,,,,,,
Nez Perce Tribe,Lapwai,ID,0T12,00135,Tribe,Reduced Reporter,0 , 4 ,MB,DO,3,0, 34.08 , -   , 2.14 ,0 ,0 ,"277,294 ",0 ,0 ,"8,136 ",0 ,0 ,0 ,0 ,0 ,"17,425 ",0 ,0.0,,,,,,,,,,,,,,,,,
Lewiston Transit System,Lewiston,ID,0048,00048,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"51,924 ", 4 ,DR,DO,2,0, 15.33 , -   , 2.56 ,0 ,0 ,"24,112 ",0 ,0 ,"1,573 ",0 ,0 ,0 ,0 ,0 ,"4,030 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Bellflower,Bellflower,CA,,90254,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 4 ,MB,PT,2,0, 14.46 , -   , 15.72 ,0 ,0 ,"73,305 ",0 ,0 ,"5,070 ",0 ,0 ,0 ,0 ,0 ,"79,708 ",0 ,0.0,,,,,,,,,,,,,,,,,
Columbia County-NY,Hudson,NY,,2R02-20999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,CB,PT,2,0, 31.03 , -   , 4.90 ,0 ,0 ,"87,234 ",0 ,0 ,"2,811 ",0 ,0 ,0 ,0 ,0 ,"13,782 ",0 ,0.0,,,,,,,,,,,,,,,,,
Coeur d'Alene Tribe dba Citylink Transit,Worley,ID,0053,00053,Tribe,Reduced Reporter,"98,378 ", 4 ,MB,DO,2,0, 35.79 , -   , 13.11 ,0 ,0 ,"465,652 ",0 ,0 ,"13,012 ",0 ,0 ,0 ,0 ,0 ,"170,533 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Maywood,Maywood,CA,,90284,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 4 ,MB,PT,2,0, 8.08 , -   , 20.66 ,0 ,0 ,"28,496 ",0 ,0 ,"3,525 ",0 ,0 ,0 ,0 ,0 ,"72,829 ",0 ,0.0,,,,,,,,,,,,,,,,,
Municipality of Humacao,Humacao,PR,4126,40126,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,148,346 ", 4 ,MB,DO,2,0, 3.79 , -   , 27.60 ,0 ,0 ,"14,748 ",0 ,0 ,"3,890 ",0 ,0 ,0 ,0 ,0 ,"107,375 ",0 ,0.0,,,,,,,,,,,,,,,,,
Municipality of Manati,Manati,PR,4145,40145,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,148,346 ", 4 ,DR,DO,2,0, 7.42 , -   , 2.27 ,0 ,0 ,"19,638 ",0 ,0 ,"2,646 ",0 ,0 ,0 ,0 ,0 ,"6,016 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Conroe,Conroe,TX,6129,60129,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"239,938 ", 4 ,DR,PT,2,0, 4.31 , -   , 0.90 ,0 ,0 ,"9,309 ",0 ,0 ,"2,160 ",0 ,0 ,0 ,0 ,0 ,"1,948 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Bellflower,Bellflower,CA,,90254,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 4 ,DR,PT,2,0, 9.82 , -   , 2.53 ,0 ,0 ,"35,530 ",0 ,0 ,"3,618 ",0 ,0 ,0 ,0 ,0 ,"9,155 ",0 ,0.0,,,,,,,,,,,,,,,,,
Wahkiakum County Health & Human Services,Cathlamet,WA,0R03-056,0R03-00371,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 4 ,MB,DO,2,0, 25.24 , -   , 1.74 ,0 ,0 ,"89,522 ",0 ,0 ,"3,547 ",0 ,0 ,0 ,0 ,0 ,"6,183 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Miami,Miami,AZ,9R01-013,9R01-91069,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,MB,DO,2,0, 10.42 , -   , 1.99 ,0 ,0 ,"65,203 ",0 ,0 ,"6,257 ",0 ,0 ,0 ,0 ,0 ,"12,459 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Pendleton,Pendleton,OR,0R02-010,0R02-00359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,DR,PT,2,0, 8.81 , -   , 3.03 ,0 ,0 ,"45,516 ",0 ,0 ,"5,164 ",0 ,0 ,0 ,0 ,0 ,"15,648 ",0 ,0.0,,,,,,,,,,,,,,,,,
Coeur d'Alene Tribe dba Citylink Transit,Worley,ID,0053,00053,Tribe,Reduced Reporter,"98,378 ", 4 ,DR,DO,2,0, 31.58 , -   , 3.38 ,0 ,0 ,"63,004 ",0 ,0 ,"1,995 ",0 ,0 ,0 ,0 ,0 ,"6,740 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Maywood,Maywood,CA,,90284,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 4 ,DR,PT,2,0, 4.88 , -   , 1.82 ,0 ,0 ,"12,119 ",0 ,0 ,"2,482 ",0 ,0 ,0 ,0 ,0 ,"4,512 ",0 ,0.0,,,,,,,,,,,,,,,,,
Municipality of Humacao,Humacao,PR,4126,40126,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,148,346 ", 4 ,DR,DO,2,0, 11.18 , -   , 1.82 ,0 ,0 ,"10,215 ",0 ,0 ,914 ,0 ,0 ,0 ,0 ,0 ,"1,662 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Conroe,Conroe,TX,6129,60129,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"239,938 ", 4 ,MB,PT,2,0, 11.11 , -   , 5.21 ,0 ,0 ,"69,300 ",0 ,0 ,"6,240 ",0 ,0 ,0 ,0 ,0 ,"32,539 ",0 ,0.0,,,,,,,,,,,,,,,,,
Wahkiakum County Health & Human Services,Cathlamet,WA,0R03-056,0R03-00371,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 4 ,DR,DO,2,0, 27.66 , -   , 0.75 ,0 ,0 ,"92,024 ",0 ,0 ,"3,327 ",0 ,0 ,0 ,0 ,0 ,"2,490 ",0 ,0.0,,,,,,,,,,,,,,,,,
Lewiston Transit System,Lewiston,ID,0048,00048,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"51,924 ", 4 ,MB,DO,2,0, 14.31 , -   , 6.80 ,0 ,0 ,"94,904 ",0 ,0 ,"6,630 ",0 ,0 ,0 ,0 ,0 ,"45,062 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Miami,Miami,AZ,9R01-013,9R01-91069,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,DR,DO,2,0, 9.88 , -   , 2.65 ,0 ,0 ,"15,851 ",0 ,0 ,"1,604 ",0 ,0 ,0 ,0 ,0 ,"4,258 ",0 ,0.0,,,,,,,,,,,,,,,,,
Columbia County-NY,Hudson,NY,,2R02-20999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,MB,PT,2,0, 19.05 , -   , 10.41 ,0 ,0 ,"48,567 ",0 ,0 ,"2,549 ",0 ,0 ,0 ,0 ,0 ,"26,531 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Pendleton,Pendleton,OR,0R02-010,0R02-00359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,DT,PT,2,0, 8.93 , -   , 4.13 ,0 ,0 ,"52,293 ",0 ,0 ,"5,857 ",0 ,0 ,0 ,0 ,0 ,"24,194 ",0 ,0.0,,,,,,,,,,,,,,,,,
Municipality of Manati,Manati,PR,4145,40145,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,148,346 ", 4 ,MB,DO,2,0, 4.60 , -   , 23.42 ,0 ,0 ,"6,927 ",0 ,0 ,"1,506 ",0 ,0 ,0 ,0 ,0 ,"35,264 ",0 ,0.0,,,,,,,,,,,,,,,,,
Susanville Indian Rancheria,Susanville,CA,9T08,99256,Tribe,Reduced Reporter,0 , 4 ,DR,DO,1,0, 25.90 , -   , 0.22 ,0 ,0 ,"10,255 ",0 ,0 ,396 ,0 ,0 ,0 ,0 ,0 ,89 ,0 ,0.0,,,,,,,,,,,,,,,,,
East Chicago Transit,East Chicago,IN,5042,50042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"8,608,208 ", 4 ,DR,DO,1,0, 7.21 , 3.19 , 2.23 ,0 ,"30,818 ","22,865 ","7,953 ","3,815 ","3,172 ",643 ,0 ,0 ,0 ,0 ,"7,085 ","22,608 ",0.0,,,,,,,,,,,,,,,,,
Yankton Sioux Tribe,Wagner,SD,8T16,88194,Tribe,Reduced Reporter,0 , 4 ,DR,DO,1,0, 28.08 , -   , 1.05 ,0 ,0 ,"6,150 ",0 ,0 ,219 ,0 ,0 ,0 ,0 ,0 ,230 ,0 ,0.0,,,,,,,,,,,,,,,,,
Nez Perce Tribe,Lapwai,ID,0T12,00135,Tribe,Reduced Reporter,0 , 4 ,DR,DO,1,0, 29.10 , -   , 0.93 ,0 ,0 ,"5,499 ",0 ,0 ,189 ,0 ,0 ,0 ,0 ,0 ,175 ,0 ,0.0,,,,,,,,,,,,,,,,,
City of Ridgecrest,Ridgecrest,CA,9R02-051,9R02-91006,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 4 ,DR,DO,1,0, 10.23 , -   , 1.06 ,0 ,0 ,"18,236 ",0 ,0 ,"1,782 ",0 ,0 ,0 ,0 ,0 ,"1,888 ",0 ,0.0,,,,,,,,,,,,,,,,,
Yurok Tribe,Klamath,CA,9T09,99262,Tribe,Reduced Reporter,0 , 4 ,FB,DO,1,0, 11.71 , -   , 1.93 ,0 ,0 ,480 ,0 ,0 ,41 ,0 ,0 ,0 ,0 ,0 ,79 ,0 ,0.0,,,,,,,,,,,,,,,,,
Winnebago Tribe of Nebraska,Winnebago,NE,7T04,70004,Tribe,Reduced Reporter,0 , 4 ,DR,DO,1,0, 39.92 , -   , 1.54 ,0 ,0 ,"40,716 ",0 ,0 ,"1,020 ",0 ,0 ,0 ,0 ,0 ,"1,566 ",0 ,0.0,,,,,,,,,,,,,,,,,
South Clackamas Transportation District,Molalla,OR,0R02-008,0R02-00301,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 4 ,MB,PT,1,0, 6.40 , -   , 9.40 ,0 ,0 ,"16,518 ",0 ,0 ,"2,580 ",0 ,0 ,0 ,0 ,0 ,"24,247 ",0 ,0.0,,,,,,,,,,,,,,,,,
Henderson County/ Apple Country Public Transit,Hendersonville,NC,4229,40229,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"280,648 ", 4 ,DR,PT,1,0, 27.87 , -   , 3.26 ,0 ,0 ,"25,336 ",0 ,0 ,909 ,0 ,0 ,0 ,0 ,0 ,"2,960 ",0 ,0.0,,,,,,,,,,,,,,,,,
Bristol Virginia Transit,Bristol,VA,3053,30053,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"69,501 ", 4 ,DR,DO,1,0, 5.59 , -   , 0.89 ,0 ,0 ,"8,375 ",0 ,0 ,"1,498 ",0 ,0 ,0 ,0 ,0 ,"1,340 ",0 ,0.0,,,,,,,,,,,,,,,,,
Municipality of Aguada,Aguada,PR,4114,40114,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"306,196 ", 4 ,MB,DO,1,0, 9.56 , -   , 3.49 ,0 ,0 ,"10,587 ",0 ,0 ,"1,108 ",0 ,0 ,0 ,0 ,0 ,"3,870 ",0 ,0.0,,,,,,,,,,,,,,,,,
Los Angeles County Dept. of Public Works - Willowbrook et al.,Alhambra,CA,,90279,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 3 ,DR,PT,3,0, 10.72 , -   , 2.46 ,0 ,0 ,"39,150 ",0 ,0 ,"3,652 ",0 ,0 ,0 ,0 ,0 ,"8,974 ",0 ,0.0,,,,,,,,,,,,,,,,,
Chattooga County Transit,Summerville,GA,4R03-077,4R03-41012,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 14.88 , -   , 2.04 ,0 ,0 ,"87,671 ",0 ,0 ,"5,891 ",0 ,0 ,0 ,0 ,0 ,"12,013 ",0 ,0.0,,,,,,,,,,,,,,,,,
Community Senior Service Center,Osawatomie,KS,7R02-055,7R02-70245,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 17.38 , -   , 4.57 ,0 ,0 ,"30,213 ",0 ,0 ,"1,738 ",0 ,0 ,0 ,0 ,0 ,"7,942 ",0 ,0.0,,,,,,,,,,,,,,,,,
Humanitarian Enterprises of Lincoln Parish,Ruston ,LA,6R02-013,6R02-60229,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 14.40 , -   , 2.65 ,0 ,0 ,"48,584 ",0 ,0 ,"3,373 ",0 ,0 ,0 ,0 ,0 ,"8,929 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Montgomery,Montgomery,NY,2R02-046,2R02-20973,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,DO,3,0, 14.99 , -   , 2.90 ,0 ,0 ,"82,811 ",0 ,0 ,"5,526 ",0 ,0 ,0 ,0 ,0 ,"16,011 ",0 ,0.0,,,,,,,,,,,,,,,,,
White Pine - Ely Bus,Ely,NV,9R04-033,9R04-91099,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 14.01 , -   , 4.74 ,0 ,0 ,"38,603 ",0 ,0 ,"2,756 ",0 ,0 ,0 ,0 ,0 ,"13,062 ",0 ,0.0,,,,,,,,,,,,,,,,,
Central City,Central City,NE,7R04-040,7R04-70234,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 10.11 , -   , 6.58 ,0 ,0 ,"13,420 ",0 ,0 ,"1,327 ",0 ,0 ,0 ,0 ,0 ,"8,738 ",0 ,0.0,,,,,,,,,,,,,,,,,
Coastal Community Action Program,Aberdeen,WA,,0R03-00398,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 21.41 , -   , 1.04 ,0 ,0 ,"105,443 ",0 ,0 ,"4,924 ",0 ,0 ,0 ,0 ,0 ,"5,129 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Cranberry Isles,Islesford,ME,1R03-027,1R03-10153,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,FB,PT,3,0, 4.86 , -   , 5.86 ,0 ,0 ,"1,712 ",0 ,0 ,352 ,0 ,0 ,0 ,0 ,0 ,"2,064 ",0 ,0.0,,,,,,,,,,,,,,,,,
Taylor County Transit,Butler,GA,4R03-047,4R03-41077,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 26.66 , -   , 1.90 ,0 ,0 ,"147,810 ",0 ,0 ,"5,544 ",0 ,0 ,0 ,0 ,0 ,"10,535 ",0 ,0.0,,,,,,,,,,,,,,,,,
Project Concern,Atchinson,KS,7R02-120,7R02-70267,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 10.99 , -   , 3.42 ,0 ,0 ,"23,602 ",0 ,0 ,"2,147 ",0 ,0 ,0 ,0 ,0 ,"7,348 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Paola/Lakemary Center,Paola,KS,7R02-058,7R02-70178,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 36.60 , -   , 2.93 ,0 ,0 ,"43,924 ",0 ,0 ,"1,200 ",0 ,0 ,0 ,0 ,0 ,"3,511 ",0 ,0.0,,,,,,,,,,,,,,,,,
Glacier Valley Transit,Girdwood,AK,0R04-011,0R04-00345,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,MB,DO,3,0, 14.45 , -   , 11.44 ,0 ,0 ,"99,352 ",0 ,0 ,"6,877 ",0 ,0 ,0 ,0 ,0 ,"78,656 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Lexington,Lexington,MA,1159,10181,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"4,181,019 ", 3 ,MB,PT,3,0, 16.42 , -   , 8.27 ,0 ,0 ,"147,603 ",0 ,0 ,"8,990 ",0 ,0 ,0 ,0 ,0 ,"74,304 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rice County Council on Aging,Lyons,KS,7R02-084,7R02-70210,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 18.64 , -   , 2.26 ,0 ,0 ,"59,399 ",0 ,0 ,"3,186 ",0 ,0 ,0 ,0 ,0 ,"7,197 ",0 ,0.0,,,,,,,,,,,,,,,,,
Village of Plover,Plover,WI,5R06-031,5R06-50277,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DT,PT,3,0, 18.79 , -   , 3.23 ,0 ,0 ,"157,166 ",0 ,0 ,"8,364 ",0 ,0 ,0 ,0 ,0 ,"27,054 ",0 ,0.0,,,,,,,,,,,,,,,,,
Wolf Memorial Good Samaritan Center,Albion,NE,7R04-002,7R04-70202,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 12.15 , -   , 1.51 ,0 ,0 ,"14,507 ",0 ,0 ,"1,194 ",0 ,0 ,0 ,0 ,0 ,"1,806 ",0 ,0.0,,,,,,,,,,,,,,,,,
Herkimer County,Herkimer,NY,2R02-005,2R02-20989,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,PT,3,0, 9.57 , -   , 5.35 ,0 ,0 ,"4,775 ",0 ,0 ,499 ,0 ,0 ,0 ,0 ,0 ,"2,669 ",0 ,0.0,,,,,,,,,,,,,,,,,
Belknap Merrimack CAP/Winnipesaukee Transit System,Concord,NH,1R04-006,1R04-10160,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,MB,DO,3,0, 10.69 , -   , 2.03 ,0 ,0 ,"34,797 ",0 ,0 ,"3,255 ",0 ,0 ,0 ,0 ,0 ,"6,595 ",0 ,0.0,,,,,,,,,,,,,,,,,
Zuni Pueblo,Zuni,NM,6T22,66242,Tribe,Reduced Reporter,0 , 3 ,MB,DO,3,0, 28.51 , -   , 12.44 ,0 ,0 ,"24,865 ",0 ,0 ,872 ,0 ,0 ,0 ,0 ,0 ,"10,848 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Driggs,Driggs,ID,,0R01-00402,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,PT,3,0, 23.24 , -   , 4.48 ,0 ,0 ,"76,423 ",0 ,0 ,"3,288 ",0 ,0 ,0 ,0 ,0 ,"14,730 ",0 ,0.0,,,,,,,,,,,,,,,,,
Poarch Band of Creek Indians,Atmore,AL,4T03,44919,Tribe,Reduced Reporter,0 , 3 ,DR,DO,3,0, 24.91 , -   , 0.67 ,0 ,0 ,"34,970 ",0 ,0 ,"1,404 ",0 ,0 ,0 ,0 ,0 ,936 ,0 ,0.0,,,,,,,,,,,,,,,,,
City of Mount Vernon,Mt. Vernon,MO,7R03-005,7R03-70085,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 9.05 , -   , 4.37 ,0 ,0 ,"34,366 ",0 ,0 ,"3,796 ",0 ,0 ,0 ,0 ,0 ,"16,591 ",0 ,0.0,,,,,,,,,,,,,,,,,
Cedar County Transit,Wynot,NE,7R04-008,7R04-70212,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 19.68 , -   , 0.80 ,0 ,0 ,"66,952 ",0 ,0 ,"3,402 ",0 ,0 ,0 ,0 ,0 ,"2,734 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Star Valley Senior Citizens, Inc",Afton,WY,8R05-029,8R05-80294,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 16.34 , -   , 0.16 ,0 ,0 ,"23,171 ",0 ,0 ,"1,418 ",0 ,0 ,0 ,0 ,0 ,222 ,0 ,0.0,,,,,,,,,,,,,,,,,
City of Pico Rivera,Pico Rivera,CA,,90288,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ", 3 ,DR,PT,3,0, 10.01 , -   , 2.98 ,0 ,0 ,"42,093 ",0 ,0 ,"4,206 ",0 ,0 ,0 ,0 ,0 ,"12,527 ",0 ,0.0,,,,,,,,,,,,,,,,,
Borough of Mt. Carmel,Mount Carmel,PA,3R04-004,3R04-30116,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,PT,3,0, 11.95 , -   , 5.72 ,0 ,0 ,"61,988 ",0 ,0 ,"5,188 ",0 ,0 ,0 ,0 ,0 ,"29,701 ",0 ,0.0,,,,,,,,,,,,,,,,,
Davis Community Transit,Davis,CA,9167,90167,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"72,794 ", 3 ,DR,DO,3,0, 12.64 , -   , 3.13 ,0 ,0 ,"73,025 ",0 ,0 ,"5,777 ",0 ,0 ,0 ,0 ,0 ,"18,056 ",0 ,0.0,,,,,,,,,,,,,,,,,
New York City Economic Development Corporation,New York,NY,,22930,Private-Non-Profit Corporation,Full Reporter,"18,351,295 ", 3 ,FB,PT,3,0, 10.43 , 2.20 , 169.66 ,"96,162 ","108,746 ","95,751 ","12,995 ","9,899 ","9,178 ",721 ,0 ,0 ,0 ,0 ,"1,557,128 ","3,423,376 ",11.0,,,,,,,,,,,,,,,,,
Doniphan County Services and Workskills,Elwood,KS,7R02-012,7R02-70142,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 31.82 , -   , 2.20 ,0 ,0 ,"104,514 ",0 ,0 ,"3,285 ",0 ,0 ,0 ,0 ,0 ,"7,236 ",0 ,0.0,,,,,,,,,,,,,,,,,
Spink County Public Transit,Redfield,SD,8R04-016,8R04-80297,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 10.49 , -   , 10.28 ,0 ,0 ,"19,546 ",0 ,0 ,"1,864 ",0 ,0 ,0 ,0 ,0 ,"19,165 ",0 ,0.0,,,,,,,,,,,,,,,,,
Hyde County Private Non-Profit Transp. Corp. Inc.,Swan Quarter,NC,4R06-022,4R06-41038,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 26.68 , -   , 3.65 ,0 ,0 ,"116,392 ",0 ,0 ,"4,362 ",0 ,0 ,0 ,0 ,0 ,"15,928 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Americus,Americus,GA,4R03-045,4R03-41149,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 12.84 , -   , 3.81 ,0 ,0 ,"60,326 ",0 ,0 ,"4,698 ",0 ,0 ,0 ,0 ,0 ,"17,894 ",0 ,0.0,,,,,,,,,,,,,,,,,
Lancaster Co Rural Transit,Lincoln,NE,7R04-037,7R04-70164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 17.35 , -   , 1.48 ,0 ,0 ,"37,403 ",0 ,0 ,"2,156 ",0 ,0 ,0 ,0 ,0 ,"3,196 ",0 ,0.0,,,,,,,,,,,,,,,,,
Wilkes County Commission Transit,Washington,GA,4R03-033,4R03-41168,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 19.70 , -   , 2.76 ,0 ,0 ,"109,308 ",0 ,0 ,"5,550 ",0 ,0 ,0 ,0 ,0 ,"15,317 ",0 ,0.0,,,,,,,,,,,,,,,,,
Wayne Public Transit,Wayne,NE,7R04-057,7R04-70233,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 6.91 , -   , 3.78 ,0 ,0 ,"14,710 ",0 ,0 ,"2,128 ",0 ,0 ,0 ,0 ,0 ,"8,052 ",0 ,0.0,,,,,,,,,,,,,,,,,
Anderson County Council on Aging,Garnett,KS,7R02-056,7R02-70204,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 9.46 , -   , 4.25 ,0 ,0 ,"20,350 ",0 ,0 ,"2,151 ",0 ,0 ,0 ,0 ,0 ,"9,143 ",0 ,0.0,,,,,,,,,,,,,,,,,
Ute Tribe,Fort Duchesne,UT,8T19,88200,Tribe,Reduced Reporter,0 , 3 ,MB,DO,3,0, 28.81 , -   , 2.19 ,0 ,0 ,"49,874 ",0 ,0 ,"1,731 ",0 ,0 ,0 ,0 ,0 ,"3,785 ",0 ,0.0,,,,,,,,,,,,,,,,,
Hillsdale Dial-A-Ride,Hillsdale,MI,5R03-035,5R03-50268,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 9.37 , -   , 5.40 ,0 ,0 ,"47,424 ",0 ,0 ,"5,061 ",0 ,0 ,0 ,0 ,0 ,"27,350 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Chincoteague,Chincoteague Island,VA,3R06-012,3R06-30147,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 3 ,MB,DO,3,0, 10.46 , -   , 12.88 ,0 ,0 ,"15,747 ",0 ,0 ,"1,505 ",0 ,0 ,0 ,0 ,0 ,"19,377 ",0 ,0.0,,,,,,,,,,,,,,,,,
Town of Bluefield/Graham Transit,Bluefield,VA,3R06-004,3R06-30164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,DO,3,0, 16.55 , -   , 5.62 ,0 ,0 ,"133,730 ",0 ,0 ,"8,080 ",0 ,0 ,0 ,0 ,0 ,"45,402 ",0 ,0.0,,,,,,,,,,,,,,,,,
City of Glenwood Springs,Glenwood Springs,CO,8R01-007,8R01-80258,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,MB,DO,3,0, 12.34 , -   , 18.77 ,0 ,0 ,"121,644 ",0 ,0 ,"9,861 ",0 ,0 ,0 ,0 ,0 ,"185,064 ",0 ,0.0,,,,,,,,,,,,,,,,,
Garfield County Transportation Program,Pomeroy,WA,0R03-010,0R03-00282,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 15.16 , -   , 3.10 ,0 ,0 ,"52,199 ",0 ,0 ,"3,443 ",0 ,0 ,0 ,0 ,0 ,"10,657 ",0 ,0.0,,,,,,,,,,,,,,,,,
Elm Acres Youth and Family Services,Pittsburg,KS,7R02-066,7R02-70174,Private-Non-Profit Corporation,Rural Reporter,0 , 3 ,DR,DO,3,0, 13.41 , -   , 2.93 ,0 ,0 ,"24,655 ",0 ,0 ,"1,839 ",0 ,0 ,0 ,0 ,0 ,"5,397 ",0 ,0.0,,,,,,,,,,,,,,,,,
Jones County Transit,Gray,GA,4R03-041,4R03-40946,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 3 ,DR,DO,3,0, 11.39 , -   , 1.06 ,0 ,0 ,"50,569 ",0 ,0 ,"4,440 ",0 ,0 ,0 ,0 ,0 ,"4,696 ",0 ,0.0,,,,,,,,,,,,,,,,,
